case,param,true,post_mean,post_sd,q05,q50,q95,in_90ci
76,muT,387.1834716796875,387.10029412841794,15.366296934559502,363.11095123291017,386.9361114501953,413.52575836181643,True
77,nu,0.8394795656204224,0.5217092635631562,0.2882044881937531,0.03315549790859222,0.5134484767913818,1.0021282911300653,True
77,r,1.68026602268219,1.580544659137726,0.4039128933612497,0.9378626823425293,1.577561616897583,2.2612620353698727,True
77,muT,352.35546875,355.7769565429688,15.336108327830031,332.00806732177733,355.0234375,382.33917236328125,True
78,nu,0.17079488933086395,0.46328711637854575,0.29788522064339024,-0.05395459234714507,0.47144024074077606,0.9426976948976511,True
78,r,11.774373054504395,7.769715054512024,1.3439768316509264,5.6657794713974,7.749159812927246,10.007983875274656,False
78,muT,245.43923950195312,234.8667584838867,14.515115932350382,210.51414947509767,234.69132232666016,258.9330413818359,True
79,nu,0.1447477787733078,0.41900442320108416,0.31639211408691675,-0.09046803414821622,0.4312223494052887,0.931350603699684,True
79,r,3.8786494731903076,3.414308213233948,0.886413864912512,2.0444720506668093,3.415162444114685,4.81911256313324,True
79,muT,315.8236083984375,322.90376086425783,13.55856957981706,300.33654327392577,322.48997497558594,347.2405349731445,True
80,nu,0.20610575377941132,0.5882801074385643,0.2238400910978323,0.2216112047433853,0.5851702094078064,0.9831217676401136,False
80,r,11.318840980529785,8.94565317773819,2.1167945212901134,5.672137713432312,8.92369270324707,12.287408447265621,True
80,muT,376.3766174316406,362.9035380859375,15.757508974805356,337.18199615478517,363.48460388183594,390.17121276855465,True
81,nu,0.7002566456794739,0.5298880088925362,0.2610886501118871,0.09126393347978592,0.5227750241756439,0.9533716291189193,True
81,r,8.195345878601074,10.172321620941162,1.2877011337261046,7.993566560745239,10.161883354187012,12.20703616142273,True
81,muT,199.22222900390625,195.62309912109376,13.343801176441145,173.19266052246093,196.0089569091797,216.6770957946777,True
82,nu,0.6650626063346863,0.5671428675651551,0.2343275429457632,0.1896396890282631,0.5785731971263885,0.9399946302175521,True
82,r,6.503536224365234,8.803480741977692,1.5982193407434657,6.217905735969543,8.823509216308594,11.195268774032593,True
82,muT,299.06121826171875,302.62618786621096,16.614151725284998,276.5387466430664,302.23521423339844,329.0510482788086,True
83,nu,0.733251690864563,0.5180502735376358,0.30390246912409224,0.025061148405075073,0.5281726121902466,1.0159361183643338,True
83,r,1.665226936340332,1.7614912748336793,0.42879615109925623,0.9988068103790283,1.7633490562438965,2.4420355200767507,True
83,muT,383.7869567871094,375.31280682373045,13.529211723040087,353.4370483398437,375.00828552246094,397.52592926025386,True
84,nu,0.3221208453178406,0.49637322753667834,0.2826779720668935,0.010796895623207105,0.481972798705101,0.9537510275840756,True
84,r,1.326292872428894,0.9152440032958984,0.3174547132461087,0.4119969129562378,0.9010424613952637,1.451145601272583,True
84,muT,288.8894348144531,303.135716003418,17.994062137352614,273.3735717773437,303.17103576660156,332.5710083007812,True
85,nu,0.05425708368420601,0.4382588230967522,0.3173371361474434,-0.06160872280597679,0.4311089962720871,0.9381485193967818,True
85,r,5.521362781524658,5.68420814704895,2.0266960136542704,2.3560673117637636,5.708881855010986,8.873966407775873,True
85,muT,366.52276611328125,364.1258486328125,13.47163367645323,342.11946868896484,364.37506103515625,386.0994247436523,True
86,nu,0.35253170132637024,0.4082244739830494,0.29483937946949385,-0.1147745281457901,0.4058905690908432,0.9068989872932431,True
86,r,5.851681232452393,5.9151149559021,1.16453385315694,4.079165959358216,5.893735885620117,7.6634240388870225,True
86,muT,257.5578308105469,254.16302990722656,13.067447334272305,233.10273056030275,254.35523223876953,274.983837890625,True
87,nu,0.09217476099729538,0.44046453607082364,0.3018023301715176,-0.03875592350959775,0.4279962331056595,0.9491317003965375,True
87,r,5.778482437133789,6.218975675582886,1.44067977534208,3.8482303380966187,6.139264822006226,8.556309795379637,True
